0,1,2,3,4,5,6,7,8,9
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
0,4,28,10,12,14,14,14,14,14
